name,school,sex,prorank,url,picUrl
钱江,资源与环境学院,男,副教授,http://faculty.uestc.edu.cn/qianjiang/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/0/7B/13/F8D8F261709693765E5E1F807FE_8A7FAC16_4B9A.jpg
行敏锋,资源与环境学院,男,副教授,http://faculty.uestc.edu.cn/xingminfeng/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/7/F6/BF/BB71B684B6BFEA2B87DE9A77C1E_406CE30A_3493D.png
胡光岷,资源与环境学院,男,教授,http://faculty.uestc.edu.cn/huguangmin/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/4/50/84/500BE0CDBA86077E17EB2C6B304_E4AC143A_B059.png
罗欣,资源与环境学院,女,副教授,http://faculty.uestc.edu.cn/luoxin/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/3/0F/78/68AB991A1EB2B8B79F83FBC3E23_8BE577EE_28D4E.png
盛剑平,资源与环境学院,男,副研究员,http://faculty.uestc.edu.cn/shengjianping/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/4/E9/62/1D20AA9831415E5EE7D40AA4B9C_E4115BEE_234E1.png
王峣钧,资源与环境学院,男,研究员,http://faculty.uestc.edu.cn/wangyaojun1/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/4/79/3E/EB77EFEBDAF83A3C737C1AED1F7_DF21E03B_183A0.png
王华,资源与环境学院,男,教授,http://faculty.uestc.edu.cn/huawang/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/D/AE/FD/E2D2F2A285DC4276060A177D2A7_706A4F6F_53D0.jpg
李家林,资源与环境学院,男,教授,http://faculty.uestc.edu.cn/lijialin/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/8/A4/E3/D87E020E2C3EE6475ABE4B7CE06_BD9A62C9_C2DE.png
李世华,资源与环境学院,男,教授,http://faculty.uestc.edu.cn/lishihua/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/9/36/4E/1C0FEB7944AD567BBD9A835201A_C83842BC_237AD.png
徐天吉,资源与环境学院,男,研究员,http://faculty.uestc.edu.cn/xutianji/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/C/38/31/7EA050AEE547342631FB22EA5B4_20E864D1_20F29.png
张瑛,资源与环境学院,女,副教授,http://faculty.uestc.edu.cn/zhangying1/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/2/DE/D3/D4649210A899C6F31319F23FADC_27B4EAD6_FFFF2.jpg
张涛,资源与环境学院,男,副研究员,http://faculty.uestc.edu.cn/zhangtao12/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/B/3C/71/86B26659A231E7F825146CF0786_D868609C_191B9.png
张明芳,资源与环境学院,女,教授,http://faculty.uestc.edu.cn/zhangmingfang/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/B/2F/70/6C54F5673E7B4C3397E4E4CC019_1C7F801A_21F17.png
张宏国,资源与环境学院,男,助理研究员,http://faculty.uestc.edu.cn/zhanghongguo/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/0/CA/62/9BDF0BD52D0A365C583F031F87E_ED2A67EC_14C84.png
常乐,资源与环境学院,女,副研究员,http://faculty.uestc.edu.cn/changle1/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/3/C5/D7/CA11E5456FBE6DBE8FF0E046793_6184A792_1AF8F.png
官雨薇,资源与环境学院,女,高级实验师（特聘）,http://faculty.uestc.edu.cn/guanyuwei/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/9/0D/8B/B007FAC61EAA68F4808D246E71A_3CB552A4_24F20.png
宗晶晶,资源与环境学院,女,副教授,http://faculty.uestc.edu.cn/jingjingzong/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/2/A2/77/558AED016D3C9D0536212ACFC5E_3FDA9992_1C25D.png
姚兴苗,资源与环境学院,男,教授,http://faculty.uestc.edu.cn/yaoxingmiao/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/C/18/F3/94BA64C294F5396796FAA5FF0BC_4845F6F7_2B275.png
周纪,资源与环境学院,男,教授,http://faculty.uestc.edu.cn/zhouji1/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/F/35/67/4C2113F85F51F69A0298234C1AD_59CA0E63_15EA7.png
全兴文,资源与环境学院,男,副教授,http://faculty.uestc.edu.cn/quanxingwen/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/E/20/3C/A60D3AC21511DF4CAA68BD1E417_67754073_2B48C.png
何彬彬,资源与环境学院,男,教授,http://faculty.uestc.edu.cn/hebinbin/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/7/BD/39/0208A23F1DFB905FF2003DA0F19_A5F04220_2150E.png
龙跃,自动化工程学院,女,副教授,http://faculty.uestc.edu.cn/longyue/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/4/45/FC/8EBF78C00897005D5CCF7D33545_E46C03F0_28C0C.png
黄瑞,自动化工程学院,男,副教授,http://faculty.uestc.edu.cn/huangrui12/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/1/D8/89/C6418A2AC15D227F5704085C451_7FEAE2AB_156EE.png
黄武煌,自动化工程学院,男,研究员,http://faculty.uestc.edu.cn/huangwuhuang/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/C/D4/C8/DAD788479A8B2AA17052661CC01_D9523FC8_CA0C6.jpg
黄方剑,自动化工程学院,男,讲师,http://faculty.uestc.edu.cn/huangfangjian/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/0/BE/B2/A4F8678EA450A8506DD427831E8_79C66505_39DE.jpg
黄伟,自动化工程学院,男,教授,http://faculty.uestc.edu.cn/huangwei128/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/0/F5/45/BF9B03C9F98BC6B45130894B895_201A81D1_14A7B.png
高艳,自动化工程学院,女,副研究员,http://faculty.uestc.edu.cn/gaoyan/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/A/99/E0/BD1D151AFBF70ECDCE3369E372C_481CB990_1D53F.png
高斌,自动化工程学院,男,教授,http://faculty.uestc.edu.cn/gaobin/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/C/76/78/8962B15F23431AFE4E3A17C7715_A6CAA5B0_3E2C1.png
陈聪,自动化工程学院,男,副研究员,http://faculty.uestc.edu.cn/chencong1/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/E/C9/97/5BBE4759C8DB111AA5BEC819F74_40244623_19CB6.png
陈章勇,自动化工程学院,男,副教授,http://faculty.uestc.edu.cn/chenzhangyong/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/7/26/6C/F2BB82DC9817C961AE1F15AC2DD_A2C1F145_214F.jpg
陈勇,自动化工程学院,男,教授,http://faculty.uestc.edu.cn/chenyong/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/A/84/BC/43B54894B79C9FBA93D16E3FEBD_310F729C_E98F.jpg
闫斌,自动化工程学院,男,高级工程师,http://faculty.uestc.edu.cn/askSettingSun/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/A/1A/12/BE638B45F6E2A3D333339C96CB9_793A2B2E_7AC7.jpg
郭连平,自动化工程学院,男,高级工程师,http://faculty.uestc.edu.cn/guolianping/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/E/CD/B5/5B1EDE5820CC60E738E83C2BD99_90F806CA_1963C.png
郭承军,自动化工程学院,男,副研究员,http://faculty.uestc.edu.cn/chengjunguo/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/E/10/12/EFAC9F79E2387F394A888AF3BBB_5DB60BF3_2BE53.png
郝家胜,自动化工程学院,男,副教授,http://faculty.uestc.edu.cn/haojiasheng/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/E/AF/6A/A46308F214F5071A08EFFA1EE29_DEA92908_6835.png
郑文锋,自动化工程学院,男,高级工程师,http://faculty.uestc.edu.cn/zhengwenfeng/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/4/B8/9C/BC380A30CB005CF702BBFCDE5DB_54BC76E8_21A14.png
郑宏,自动化工程学院,男,享受正高级待遇的高级工程师,http://faculty.uestc.edu.cn/zhenghong1/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/D/D3/8C/8AA3FF0FB8762932707BDBCF3F3_F0357676_7772E1.jpg
赵贻玖,自动化工程学院,男,教授,http://faculty.uestc.edu.cn/zhaoyijiu/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/2/27/88/713FB1E09E80FFE6D5BC1E9EA45_9BD2CB67_2E740.jpg
谢川,自动化工程学院,男,副教授,http://faculty.uestc.edu.cn/cxi/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/5/C1/7E/EFA08B4422F81D41790BA912E45_22F79090_4286.jpg
苟轩,自动化工程学院,男,实验师,http://faculty.uestc.edu.cn/gouxuan1/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/F/0A/A8/5A6EAC5AF2632F65522B2E5A823_C1149A44_2555F.png
肖寅东,自动化工程学院,男,教授,http://faculty.uestc.edu.cn/xiaoyindong/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/F/79/3E/CE30B627754F0CEA25C058E8F3C_B6F3B141_25BB2.png
米金华,自动化工程学院,女,副研究员,http://faculty.uestc.edu.cn/mijinhua/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/7/64/AC/8324A69B3DBEF0F2392D28E3FB4_8B1D4015_F1334.jpg
程洪,自动化工程学院,男,教授,http://faculty.uestc.edu.cn/chenghong/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/C/BA/0F/D9A2E8E8D41EBA4E69F1DCD0611_CB2601AE_8BD8.png
盛瀚民,自动化工程学院,男,副教授,http://faculty.uestc.edu.cn/shenghanmin/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/9/69/AA/8BC87E478DF183EA8AC72C848B1_49EBDDFD_18C84.png
田露露,自动化工程学院,男,副教授,http://faculty.uestc.edu.cn/tianlulu1/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/0/1F/31/BAF885236CFF41F6578C56385E1_DED76DCD_1D60C.png
田书林,自动化工程学院,男,教授,http://faculty.uestc.edu.cn/tianshulin/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/C/13/1B/A730AD6147B252295D4AEB71583_42E7E76C_8704.png
王振松,自动化工程学院,男,工程师,http://faculty.uestc.edu.cn/wangzhensong/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/5/47/A6/FD51AFDE1EEBFF6C736D2B82037_21ACC784_20BA2.png
王厚军,自动化工程学院,男,教授,http://faculty.uestc.edu.cn/wanghoujun/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/E/65/B6/F238770A12238A33350EE7659BF_693A859B_6D5F.png
沈泽微,自动化工程学院,男,讲师,http://faculty.uestc.edu.cn/shenzewei1/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/2/3C/BC/D816C2AD9B60356E16FD8CBE0FE_E4CD3A84_2311E.png
殷聪,自动化工程学院,男,副研究员,http://faculty.uestc.edu.cn/yincong/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/6/0A/39/7758E345899BADF3B56A1B66198_AF28D740_16E1D.png
殷春,自动化工程学院,女,教授,http://faculty.uestc.edu.cn/yinchun/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/0/5E/0D/CA6D75C560E628195F20991C340_177390EF_F1B5.jpg
梁洪晶,自动化工程学院,男,教授,http://faculty.uestc.edu.cn/lianghongjing/en/index.htm,https://faculty.uestc.edu.cn/__local/3/12/A8/5CD53250CBDB4BE017FD59CDA11_D42C9612_1C04E.png
杨波,自动化工程学院,男,副教授,http://faculty.uestc.edu.cn/boyang/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/F/22/15/4060BD503ADA2B463B4168921B1_95EE8ABD_205DB.png
杨峰,自动化工程学院,男,副教授,http://faculty.uestc.edu.cn/yangfeng2/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/0/CA/3A/1EF7B70358A8982FB268804BC08_4C784890_68E9.jpg
李铁山,自动化工程学院,男,教授,http://faculty.uestc.edu.cn/litieshan/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/8/DF/3D/AF33BBC42993D09712F23A4C33F_A6DFC877_1FD26.png
李西峰,自动化工程学院,男,副教授,http://faculty.uestc.edu.cn/lixifeng/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/F/3B/E3/0F70C4FE0CAF51CBD83196CC65B_BB59F142_1729F.png
李猛,自动化工程学院,男,副研究员,http://faculty.uestc.edu.cn/limeng12/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/1/83/E5/0ABAF3A68A803C4F027448CDF16_CA799B6F_13C95.png
李焱骏,自动化工程学院,男,享受正高级待遇的高级工程师,http://faculty.uestc.edu.cn/liyanjun/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/C/AB/F9/ADC8A81F69564FD7CC22CDF8C15_E7694FDD_1C0A4.png
李洪,自动化工程学院,男,讲师,http://faculty.uestc.edu.cn/lihong1/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/F/05/80/E56661A6E06A5E17ECA9D351D76_6CF21BB2_130F6.jpg
李曙光,自动化工程学院,男,副研究员,http://faculty.uestc.edu.cn/lishuguang/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/7/AA/3C/0934EBCEF9B5384AD7A2F47BED7_1AD064A3_165EF.png
李凯,自动化工程学院,男,副研究员,http://faculty.uestc.edu.cn/likai/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/4/FE/0E/E8A89AC0D009CA0579573EB4562_5FBB7636_28BDD.png
彭知南,自动化工程学院,男,讲师,http://faculty.uestc.edu.cn/pengzhinan1/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/5/7D/EF/179B99FCB070F639BD3D53BD65D_43605FB8_1E5BF.png
张琼,自动化工程学院,女,教授,http://faculty.uestc.edu.cn/zhangqiong/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/F/10/A9/1A3338E89A9314AE635BFB3C376_C9783E9F_1E7D9.png
张榆平,自动化工程学院,男,教授,http://faculty.uestc.edu.cn/zhangyuping/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/9/13/90/38AE8EE62CD8449909F7D76CFB9_1894C244_1F6B4.png
师奕兵,自动化工程学院,男,教授,http://faculty.uestc.edu.cn/shiyibing/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/4/79/27/9889019FB97DF82D704F38D1FB6_9B58E542_89E8.png
姚尧,自动化工程学院,男,副研究员,http://faculty.uestc.edu.cn/yaoyao/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/8/F5/A3/B50DE90ADD664A45EC5D5E565B6_EF0B7AE2_1ED5A.png
夏侯士戟,自动化工程学院,男,副教授,http://faculty.uestc.edu.cn/xiahoushiji/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/A/78/A2/8B918F8C5BEED49AECEAEF5BDA3_EE28987D_A8C1.jpg
周雪,自动化工程学院,女,教授,http://faculty.uestc.edu.cn/zhouxue/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/0/C4/C1/B328FE0906971934BBDD288C7C5_702A302F_279B3.png
周德洪,自动化工程学院,男,研究员,http://faculty.uestc.edu.cn/dhzhou/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/7/E9/D8/465CF48E906CB76B60F564EA21B_03C5372A_1B212.png
周小佳,自动化工程学院,男,副教授,http://faculty.uestc.edu.cn/zhouxiaojia/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/E/7C/4F/7C2B68E84F3EF8709B86FB85422_4578A54D_2A7E4.png
吴小娟,自动化工程学院,女,副教授,http://faculty.uestc.edu.cn/wuxiaojuan/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/9/93/22/FF68F0C782E63A806DB1B35566F_7CE57BBB_80A1B.png
叶润,自动化工程学院,男,高级工程师,http://faculty.uestc.edu.cn/yerun/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/2/EE/B8/B51DE2B242CCA6CAB436AC51523_7E47149A_2BA50.png
刘玮,自动化工程学院,女,助教,http://faculty.uestc.edu.cn/liuwei3/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/D/2F/6E/30F31BC2E9E26CB44BB3F2F6454_16F64940_1A7E6.jpg
凡时财,自动化工程学院,男,教授,http://faculty.uestc.edu.cn/fanshicai/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/1/1F/CB/39D85AB0BA14014950BF377D559_07E704DE_848B.jpg
侯冬,自动化工程学院,男,副研究员,http://faculty.uestc.edu.cn/houdong/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/0/C0/58/D66ECE3284DEFE7E614988AE789_DFDF76A5_89F83.png
何建,自动化工程学院,男,高级工程师,http://faculty.uestc.edu.cn/hejian/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/1/E9/DC/0FF3E7A0D0F5BC1F6B425880481_5F10E7DA_1F598.png
付在明,自动化工程学院,男,正高级工程师,http://faculty.uestc.edu.cn/fuzaiming/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/3/44/57/C234BA1FFF27142AD41816BA986_BF0175FB_1A487.png
TANG  HAO,自动化工程学院,男,教授,http://faculty.uestc.edu.cn/tanghao/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/8/A5/46/4AA7E37DC8CA40846BD4540E273_BECCE1AE_3050.jpg
黄江,光电科学与工程学院,男,研究员,http://faculty.uestc.edu.cn/huangjiang/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/B/5F/09/82B7B3F4F8248FBB11F8247169E_34F307C5_282D1.png
魏静轩,光电科学与工程学院,男,教授,http://faculty.uestc.edu.cn/weijingxuan/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/9/A6/4B/B780DBA2656E526B8BEAE435E0F_16B23042_1EC10.png
韦晨,光电科学与工程学院,女,教授,http://faculty.uestc.edu.cn/weichen/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/3/34/BE/5E8106D0B13797629C1704349AA_A949F215_2B1CD.jpg
陶斯禄,光电科学与工程学院,男,教授,http://faculty.uestc.edu.cn/taosilu/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/E/AD/85/19B4EEFF02A5267D10ABE9190E0_A88B4055_BBEE.png
陈开鑫,光电科学与工程学院,男,教授,http://faculty.uestc.edu.cn/chenkaixin/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/D/F0/F7/F65296939FA752C485C84A83912_8AC7DFA7_46DC8.jpg
郭小伟,光电科学与工程学院,男,研究员,http://faculty.uestc.edu.cn/guoxiaowei/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/9/18/F7/942A6380C852DC5245E95BEB840_557A0604_6787.jpg
郑永豪,光电科学与工程学院,男,教授,http://faculty.uestc.edu.cn/zhengyonghao/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/1/93/45/FA75E6C1A1673E9F169A16D6A9B_AF27F92D_BAD0.png
郑丁,光电科学与工程学院,男,教授,http://faculty.uestc.edu.cn/zhengding/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/1/5E/9F/7F62D28C6A9109DDA4DF2BBD09B_8EC52C05_163C8.png
邹新海,光电科学与工程学院,男,副教授,http://faculty.uestc.edu.cn/zouxinhai/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/8/5A/5B/413BE84746C537FA23A35FEE8F3_2DCD97BF_16460.png
赵斌兴,光电科学与工程学院,男,副研究员,http://faculty.uestc.edu.cn/zhaobinxing/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/F/ED/E0/0B1903B42B0602B34890E1AF4CE_7D8367A5_26038.png
谢光忠,光电科学与工程学院,男,教授,http://faculty.uestc.edu.cn/xieguangzhong/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/7/40/CE/F31B9FB19F5952E2A9484CAB76D_5B840418_7F89.png
袁震,光电科学与工程学院,男,副教授,http://faculty.uestc.edu.cn/yuanzhen1/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/6/25/F7/B708A267BC2128522814D1F909B_F7FF774C_15B34.png
蒋亚东,光电科学与工程学院,男,教授,http://faculty.uestc.edu.cn/jiangyadong/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/D/6B/4F/395FAB35F7C9A9D0BC0A675755B_56FC17FA_55887.png
苏元捷,光电科学与工程学院,男,教授,http://faculty.uestc.edu.cn/CR7/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/D/F9/33/07E2C1BEE6C8219ECD017EEB8F2_0E820CBA_2A3D8.png
胡哲峰,光电科学与工程学院,男,副教授,http://faculty.uestc.edu.cn/huzhefeng/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/0/12/70/1E15F87976123DD32D82CAE590A_732D8F42_3A2C.jpg
罗鸿禹,光电科学与工程学院,男,副研究员,http://faculty.uestc.edu.cn/luohongyu1/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/A/CA/A9/3FC3F11EDDBF2173E2402111EE6_DD741835_1FA53.png
罗颖,光电科学与工程学院,男,助理研究员,http://faculty.uestc.edu.cn/luoying/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/4/C5/7C/69E041954DC751CE1B4DE07A42E_41964DC5_20BCC.png
罗消,光电科学与工程学院,男,研究员,http://faculty.uestc.edu.cn/luoxiao/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/7/33/7C/F26A90140BFE02F1634ACE795EF_C14B1228_249D2.png
程从琳,光电科学与工程学院,女,讲师,http://faculty.uestc.edu.cn/chengconglin/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/E/02/20/612F86C60180E67C6D831EF4077_60F33A3C_D479.jpg
汪平河,光电科学与工程学院,男,教授,http://faculty.uestc.edu.cn/wangpinghe/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/D/FB/E4/A94D18C5560F98CE71E0BC96D18_AB2EE739_3BD7.jpg
段再华,光电科学与工程学院,男,讲师,http://faculty.uestc.edu.cn/duanzaihua/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/C/82/E4/57B985CD992A8D691CFCF363C74_768F0FEE_16EA3.png
杨亚杰,光电科学与工程学院,男,研究员,http://faculty.uestc.edu.cn/yangyajie/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/D/2E/81/701C8196F745A4C21F3E895B917_201087BF_B2E0.png
杜晓松,光电科学与工程学院,男,教授,http://faculty.uestc.edu.cn/duxiaosong/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/E/F8/61/C5439EB79813B870A5733CDB70F_46900A2D_C9BA.png
李春,光电科学与工程学院,男,教授,http://faculty.uestc.edu.cn/lichun1/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/0/D7/22/FB48696F703DBF53A3F27CE6803_E6A7927C_1DB58.png
李和平,光电科学与工程学院,男,教授,http://faculty.uestc.edu.cn/liheping1/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/4/19/BB/A0ED75B2F8B61F13D8CEE35EB5A_D8D94EFA_99DF.png
李剑峰,光电科学与工程学院,男,教授,http://faculty.uestc.edu.cn/lijianfeng/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/5/29/65/771EE7B9F83F2295725E2DE7E9F_009F6C82_B999.png
李世彬,光电科学与工程学院,男,教授,http://faculty.uestc.edu.cn/LISHIBIN/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/E/91/10/752BF644EC80504AF4511849DFA_8DB68F8F_9AA5F.jpg
张静,光电科学与工程学院,女,副教授,http://faculty.uestc.edu.cn/zhangjingMOEMIL/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/C/9B/8F/DA41179F96646EDE53E89CEE044_4407D5D1_18443.png
张尚剑,光电科学与工程学院,男,教授,http://faculty.uestc.edu.cn/zhangshangjian/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/9/F5/8A/5705952A5C6AB7DB68263B453AD_C1F01EA0_28E62.png
岳慧敏,光电科学与工程学院,女,教授,http://faculty.uestc.edu.cn/yuehuimin/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/7/97/77/7C4B11EBE3E413E2876E6A81F10_5E818E6F_27A21.png
尹伊,光电科学与工程学院,男,副教授,http://faculty.uestc.edu.cn/yinyi1/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/1/F4/72/E3903FDE0FE162267CA7C4C12A8_DFFE0A25_EBF8.jpg
太惠玲,光电科学与工程学院,女,教授,http://faculty.uestc.edu.cn/taihuiling/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/2/A6/14/DFE7DFB5D1BEF1046EB7EFBEA03_CED9064F_245DE.png
吴杰云,光电科学与工程学院,男,副教授,http://faculty.uestc.edu.cn/wujieyun/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/8/B2/3F/57D02FD30651BA1018457DAC8D5_875FEEDA_1B273.png
吴志明,光电科学与工程学院,男,教授,http://faculty.uestc.edu.cn/wuzhiming/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/4/FD/A8/0748D93F297C8662C0C4ADBA31F_F800CD70_7E42.png
吴双红,光电科学与工程学院,女,副教授,http://faculty.uestc.edu.cn/wushuanghong/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/3/A4/A3/97CDF88AA8E453054DBC0963D6F_2F942B86_264426.jpg
包翔,光电科学与工程学院,男,助教,http://faculty.uestc.edu.cn/baoxiang/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/3/2C/A8/9367700AC13CA71BF9F88CA1B85_F00ED80C_229DE.png
刘霖,光电科学与工程学院,男,副研究员,http://faculty.uestc.edu.cn/liulinMOEMIL/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/9/FE/7D/BA3B542F96D0D90F1E66AB0BF0D_C85D0DEE_206B0.png
刘永,光电科学与工程学院,男,教授,http://faculty.uestc.edu.cn/liuyong1/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/4/BD/43/913A3FC54B6043EB0556D93B43E_CA704F21_5429.jpg
刘晓东,光电科学与工程学院,男,副教授,http://faculty.uestc.edu.cn/liuxiaodong/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/8/A5/26/FC4D94A64E789712E9F5A5F98AC_BC07C386_15E0E.png
刘志军,光电科学与工程学院,男,教授,http://faculty.uestc.edu.cn/liuzhijun/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/9/A5/A5/15C3F0AF570B067D30C812CC40B_B4B5AE89_46AB0.png
刘庆,光电科学与工程学院,男,副教授,http://faculty.uestc.edu.cn/liuqing12/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/4/C3/27/DE66B780B451ADB083C8145D626_958ADAC3_11EDF.png
刘子骥,光电科学与工程学院,男,教授,http://faculty.uestc.edu.cn/liuziji/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/A/F1/8D/C6846A96A0EC62E1359AA0985C7_B5987BE0_29E76.png
刘娟秀,光电科学与工程学院,女,副教授,http://faculty.uestc.edu.cn/liujuanxiuMOEMIL/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/F/1A/FD/3F3B41CC4889A4B6750AE0FA3AE_122DCF80_1F83E.png
兰长勇,光电科学与工程学院,男,副教授,http://faculty.uestc.edu.cn/cylan/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/E/F6/4D/645BAFD427F518B65AD67A2F292_F7831A6C_230B6.png
龙波,机械与电气工程学院,男,副教授,http://faculty.uestc.edu.cn/longbo/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/7/71/28/2184CC91440AE4608B315C97021_3F3414BF_1A7FF.png
